node_id,x_in,y_in,ux_in,uy_in,vm_psi
244,-17.2131157,5,0.00217241305,-0.000253663195,4949.93815
245,-15.2459021,5,0.00250788429,-0.000240615889,4993.7806
246,-13.2786884,5,0.00285038678,-0.000213354069,5202.66715
247,-11.3114758,5,0.0032206662,-0.000166602607,5860.40088
248,-9.34426212,5,0.00366834295,-0.000112273723,7454.65267
249,-7.37704897,5,0.00428955769,-0.000126537809,10596.7607
250,-5.40983629,5,0.00521440106,-0.000451527914,15345.5156
251,-3.4426229,5,0.006503738,-0.00155960792,18064.0911
252,-1.47540987,5,0.00776545983,-0.00344379153,22699.334
253,-0.491803288,5,0.00841633603,-0.00385521539,23367.9544
254,1.47540987,5,0.00971680507,-0.00349430181,22634.5697
255,3.4426229,5,0.0109782862,-0.00161093159,18048.1999
256,5.40983629,5,0.0122671835,-0.000503262505,15344.7806
257,7.37704897,5,0.0131917577,-0.000178539849,10587.7454
258,9.34426212,5,0.013812934,-0.000164614801,7458.37972
259,11.3114758,5,0.0142605267,-0.000218459827,5856.93929
260,13.2786884,5,0.0146305189,-0.00026515426,5198.99756
261,15.2459021,5,0.0149728041,-0.000292098994,4992.83773
262,17.2131157,5,0.0153083727,-0.000304416055,4955.4681
263,19.1803284,5,0.0156440008,-0.000308963732,4965.52181
264,21.147541,5,0.0159809887,-0.000310157251,4980.91976
265,23.1147537,5,0.0163190812,-0.00031019139,4991.62126
266,25.0819664,5,0.0166577902,-0.000309965835,4997.20068
267,27.049181,5,0.016996773,-0.000309752562,4999.35905
268,29.0163937,5,0.0173358507,-0.000309619878,4999.95667
269,-30,-4.090909,4.4236005e-33,4.14449416e-34,5253.90951
270,-30,-2.27272725,4.26838676e-33,3.37187754e-34,4389.86458
271,-30,0.454545468,4.24217948e-33,-4.07212537e-35,4264.29215
272,-30,2.27272725,4.29008308e-33,-3.26913887e-34,4381.65251
273,-30,4.090909,4.41427516e-33,-4.08923123e-34,5246.36572
274,29.105114,-3.72953844,0.0173514169,0.00014194657,4999.96899
275,-29.105114,3.72953844,0.000144154925,-6.18549602e-05,4823.39884
276,-29.1579609,2.74664235,0.000129890337,-3.74290685e-05,4554.35181
277,-29.0673847,0.960362017,0.000140711432,-1.31380921e-05,4402.67613
278,-29.0953999,-3.73619819,0.000146194681,6.25949615e-05,4831.46322
279,-29.1480083,-0.791647017,0.000128506741,9.40279369e-06,4372.28174
280,29.1579609,-2.74664235,0.0173604991,9.11127208e-05,5000.14583
281,29.0673847,-0.960362017,0.0173448175,-1.29620219e-06,5000.51025
282,29.1480083,0.791647017,0.0173586644,-9.19437589e-05,5000.50098
283,29.0863285,1.69798601,0.0173480157,-0.000138838048,5000.38436
284,29.0953999,3.73619819,0.0173495263,-0.000244262483,4999.97347
285,-29.0863285,-1.69798601,0.000138533578,2.35809912e-05,4450.22697
286,29.0705261,2.70660257,0.0173452701,-0.000191013867,5000.16724
287,29.1917057,-0.0441213027,0.0173662174,-4.86997087e-05,5000.53198
288,29.2146626,-1.87232065,0.0173702408,4.58872782e-05,5000.32031
289,-29.0705261,-2.70660257,0.000143638012,4.09644599e-05,4585.62012
290,-29.1917057,0.0441213027,0.000121352357,-8.32264959e-07,4340.97119
291,-29.2146626,1.87232065,0.00011888369,-2.23687366e-05,4419.65552
292,5.1137495,-0.813303292,0.0139726764,4.80288654e-05,4736.45506
293,-5.1137495,0.813303292,0.00350842695,-9.89396576e-05,4736.33382
294,5.11586761,0.810243368,0.0139729306,-0.000150061911,4718.53776
295,-5.11586761,-0.810243368,0.00350817246,9.9144665e-05,4718.41715
296,-4.73194361,1.71943808,0.00379780936,-0.000339213788,4044.7064
297,4.73194361,-1.71943808,0.0136832893,0.000288307318,4044.79217
298,4.08371019,-2.34939504,0.0133489072,0.000670022622,4102.02578
299,4.73449326,1.71976256,0.0136827892,-0.000389666035,4040.40531
300,-4.73449326,-1.71976256,0.00379830902,0.000338744489,4040.31955
301,3.14574409,4.09438467,0.0116034718,-0.00170056429,15109.6681
302,-3.14574409,-4.09438467,0.00587761728,0.00164963678,15109.6686
303,-3.14648819,4.09669495,0.00587971183,-0.00164920243,15115.7496
304,3.14648819,-4.09669495,0.0116013773,0.00159830181,15115.7496
