node_id,x_in,y_in,ux_in,uy_in,vm_psi
0,2,-0.400000006,0.0104946448,0.00023989247,6729.66325
1,2,-2,0.010193265,0.000684069586,6381.16357
2,2,2,0.0101951547,-0.000419192453,6508.82739
3,-1.8019377,-2.86776757,0.00477721682,0.000872635923,7866.31234
4,-1.24697959,-3.56366301,0.00561671611,0.00133487792,16343.9193
5,-0.445041865,-3.9498558,0.00672894157,0.00193521741,23984.3853
6,1.24697959,-3.56366301,0.00887689646,0.00146757392,16412.2738
7,1.8019377,-2.86776757,0.00971275382,0.00100062799,7820.40894
8,-2,-2,0.00429564714,0.000553599966,6511.10441
9,-2,0.400000006,0.00399616919,-0.000105291991,6727.14893
10,-2,2,0.00429745624,-0.000549331657,6382.63493
11,1.8019377,2.86776757,0.00971275661,-0.000738008705,7863.32194
12,1.24697959,3.56366301,0.00887425616,-0.00120014709,16345.3298
